"","log likelihood","AICc","Alpha Peak 1","Alpha Peak 2","Rate Peak 1","Rate Peak 2","Theta Peak 1","Theta Peak 2"
"232",63.0463775195742,-115.987491881254,88.2763292943841,88.2763292943841,0.05403812465184,0.05403812465184,0.0256645408745816,-0.00977887942620774
"233",63.0079931393761,-115.910723120857,100,100,0.0614064330292539,0.0614064330292539,0.0255873459953792,-0.00978147248792322
"234",62.7872602501809,-115.469257342467,100,100,0.062549351715998,0.062549351715998,0.0256023959425812,-0.00962192074151328
"235",61.8921020637916,-113.678940969688,100,100,0.0673945984212847,0.0673945984212847,0.0253181402811107,-0.00897734876933699
"236",63.1991125300718,-116.292961902249,94.4354341084874,94.4354341084874,0.057079289025268,0.057079289025268,0.0268874270429363,-0.00982149686572415
"237",63.0145454217265,-115.923827685558,100,100,0.0613752226128789,0.0613752226128789,0.0256228049589402,-0.00977239108091476
"238",63.2756063704602,-116.445949583026,100,100,0.060041752086004,0.060041752086004,0.0260135555815347,-0.0107819610698022
"239",63.095636770691,-116.086010383487,54.5603603821601,54.5603603821601,0.0332576714965575,0.0332576714965575,0.0256552853328862,-0.0100827418337827
"240",63.1239728942819,-116.142682630669,73.9281618849027,73.9281618849027,0.044965333050776,0.044965333050776,0.0259298739669026,-0.0101522720513554
"241",63.1436721523779,-116.182081146861,100,100,0.0607150453517161,0.0607150453517161,0.0272416682994301,-0.0102736592307608
"242",62.518281055869,-114.931298953843,100,100,0.0639566634026693,0.0639566634026693,0.0271377036407812,-0.00862741402326742
"243",64.2423942134303,-118.379525268966,34.720281858535,34.720281858535,0.0192381472048448,0.0192381472048448,0.0271699944520307,-0.013243445564731
"244",62.7043728943708,-115.303482630847,100,100,0.0629836738688031,0.0629836738688031,0.0248534809388547,-0.0104209863534221
"245",63.1826640259604,-116.260064894026,42.3641548085672,42.3641548085672,0.0256368970091987,0.0256368970091987,0.0279475529301746,-0.0100484425133199
"246",63.0381318315578,-115.971000505221,100,100,0.0612610819241724,0.0612610819241724,0.0270919038411953,-0.00961696049846805
"247",63.8552357434119,-117.605208328929,100,100,0.0572169856308794,0.0572169856308794,0.0251105667591883,-0.0131527344002048
"248",63.5137832788672,-116.92230339984,22.8177699418666,22.8177699418666,0.0134343085869276,0.0134343085869276,0.0279834589076521,-0.011855043492979
"249",62.885643538608,-115.666023919321,100,100,0.0620319481361773,0.0620319481361773,0.0255110600211,-0.00973456590073224
"250",62.9725146065562,-115.839766055218,100,100,0.0615900075010598,0.0615900075010598,0.0255852054308269,-0.00973511393060788
"251",63.2084741579679,-116.311685158041,100,100,0.0603845476426489,0.0603845476426489,0.0281160039185834,-0.00917105025468916
"252",64.3088845858441,-118.512506013793,25.7243160417875,25.7243160417875,0.0141766048532421,0.0141766048532421,0.0280889270911101,-0.0125566199013474
"253",63.2106988754308,-116.316134592967,63.3578186916891,63.3578186916891,0.0382572982185437,0.0382572982185437,0.0256133356955922,-0.0106697112332701
"254",63.3233942771442,-116.541525396394,100,100,0.0598166513908225,0.0598166513908225,0.0288589656422783,-0.00955173658772346
"255",63.333299137896,-116.561335117897,100,100,0.0597812624030523,0.0597812624030523,0.025599702056532,-0.0111449744552687
"256",62.7724553513621,-115.439647544829,100,100,0.0626432858799905,0.0626432858799905,0.0255588840108507,-0.00964820215017892
